CHANGE_DATE,MARATON_ID,CHANNEL,CURRENT
13-AUG-17 07.54.21.072000000 PM,19,4,92.6500015258789
13-AUG-17 07.54.26.985000000 PM,19,4,94.9199981689453
13-AUG-17 07.54.26.985000000 PM,19,0,94.3699951171875
13-AUG-17 09.25.17.164000000 PM,19,1,31.4299983978271
13-AUG-17 09.25.20.066000000 PM,19,1,48.0999984741211
13-AUG-17 09.55.37.224000000 PM,19,0,94.1699981689453
13-AUG-17 10.22.40.191000000 PM,19,7,52.5799980163574
13-AUG-17 10.58.48.462000000 PM,19,4,93.0699996948242
13-AUG-17 10.58.48.462000000 PM,19,0,92.1199951171875
13-AUG-17 10.59.15.997000000 PM,19,0,94.1699981689453
13-AUG-17 10.59.15.997000000 PM,19,4,94.7200012207031
13-AUG-17 11.05.24.629000000 PM,19,0,91.7200012207031
13-AUG-17 11.05.24.629000000 PM,19,4,92.2399978637695
13-AUG-17 11.05.31.509000000 PM,19,0,94.1699981689453
13-AUG-17 11.05.31.509000000 PM,19,4,94.9199981689453
13-AUG-17 11.12.47.410000000 PM,19,0,92.3299942016602
13-AUG-17 11.12.47.410000000 PM,19,4,93.0699996948242
13-AUG-17 11.13.08.236000000 PM,19,0,94.1699981689453
13-AUG-17 11.13.08.236000000 PM,19,4,94.7200012207031
13-AUG-17 11.40.22.607000000 PM,19,0,92.1199951171875
13-AUG-17 11.40.22.607000000 PM,19,4,93.0699996948242
13-AUG-17 11.40.46.366000000 PM,19,0,94.1699981689453
13-AUG-17 11.40.46.366000000 PM,19,4,94.7200012207031
